doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,scene_id,scene_index,scene,line_no,start_line,end_line,location,time_hint,main_event,dominant_action,summary,conflict_stage,tension_level,key_characters,theme_labels,scene_function,narrative_turning_point,characters_present,line_count,dialogue_count,lyric_count,dialogue_density,lyric_density,speech_density,stage_direction_count,narration_count,llm_error
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,pdf_01000000__01004001___ad83d28842__scene__007,7,【第七场】,135,135,174,午门,清晨,曹操识破穆顺身藏密诏，穆顺慷慨陈词后被捕，曹操下令剿灭伏相府并抓捕伏后。,盘问与搜身,穆顺出宫被曹操拦截，盘问中暗讽曹操，最终被搜出密诏，曹操下令诛杀伏相府并抓捕伏后。,高潮,5,曹操；穆顺；华歆,忠义；权力斗争；忠义,高潮,穆顺被搜出密诏，冲突从暗讽升级为公开对抗，曹操决定采取极端行动。,曹操；手下；穆顺；华歆；穆顾；众人,98,92,0,2.3,0.0,2.3,2,4,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,pdf_01000000__01004001___ad83d28842__scene__008,8,【第八场】,175,175,208,皇宫内,汉献帝早朝后,华歆奉曹操之命带剑入宫抓捕伏后与二皇子,抓捕,华歆带剑入宫抓捕伏后与二皇子，曹妃劝阻未果，汉献帝无力保护，最终与二皇子出宫寻找伏后。,高潮,5,汉献帝；伏后；二皇子；华歆；曹妃,权力斗争；忠义；皇权衰落；亲情,高潮,冲突升级：华歆直接武力抓捕伏后，汉献帝彻底失去保护能力,汉献帝；太监；伏后；曹妃；二皇子,24,14,0,0.4118,0.0,0.4118,7,3,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,pdf_01000000__01004001___ad83d28842__scene__009,9,【第九场】,209,209,214,宫廷或刑场,未明确,曹操下令乱棍打死伏后，并接受华歆建议准备诛杀其子。,处决与决策,华歆擒获伏后，曹操怒斥并下令乱棍打死，司马懿求情未果，华歆建议斩草除根，曹操决定进宫诛杀伏后二子。,高潮,5,伏后；华歆；司马懿；曹操,权力斗争；残暴；忠义；斩草除根,高潮,冲突升级：从处决伏后到决定斩草除根，曹操的暴虐进一步加剧。,华歆；曹操；伏后；司马懿,23,23,0,3.8333,0.0,3.8333,0,0,
pdf_01000000__01004001___ad83d28842,逍遥津,01000000,1000000,《戏考》,《戏考》（1000000）,01004001,逍遥津,pdf_01000000__01004001___ad83d28842__scene__010,10,【第十场】,215,215,219,宫院,未明确,曹操毒杀二皇子并强立曹妃为后,曹操下令毒杀二皇子并逼迫汉献帝立后,曹操逼迫汉献帝，毒杀二皇子，并强立其女曹妃为后，汉献帝无力反抗，被迫屈服。,高潮,5,汉献帝；曹操；二皇子；华歆；曹妃,权力斗争；忠义；亲情,高潮,曹操从饶恕二皇子转为下令毒杀，冲突升级至顶点,汉献帝；曹操；二皇子；司马懿；华歆；华散；曹妃,42,42,0,8.4,0.0,8.4,0,0,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,01000000,1000000,《戏考》,《戏考》（1000000）,01004004,盗宗卷,pdf_01000000__01004004___a91ecdeeef__scene__000,0,序幕/前置内容,1,1,30,,,# 《盗宗卷》；# （一名：《兴汉图》；一名：《火烧宗卷》）,命令,# 《盗宗卷》；# （一名：《兴汉图》；一名：《火烧宗卷》）,铺垫,0,,权谋；家国；亲情；情爱；离散,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,01000000,1000000,《戏考》,《戏考》（1000000）,01004004,盗宗卷,pdf_01000000__01004004___a91ecdeeef__scene__001,1,【第一场】,31,31,38,金銮殿,汉朝宫廷时期,吕后火焚宗卷，陈平试探质问,吕后焚卷，陈平质问,吕后召见张苍索要宗卷，张苍呈上后吕后赐酒并火焚宗卷。陈平上殿质问吕后是否谋汉，吕后称赞其才能。张苍发现宗卷被焚，惊慌失措。,发展,3,吕后；张苍；陈平,权力斗争；忠义；家国,推进,吕后焚卷引发张苍恐慌，陈平质疑暴露政治阴谋,吕后；太监；张苍；陈平,28,26,1,3.25,0.125,3.375,1,0,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,01000000,1000000,《戏考》,《戏考》（1000000）,01004004,盗宗卷,pdf_01000000__01004004___a91ecdeeef__scene__002,2,【第二场】,39,39,50,途中,不分昼夜,田子春改装赶路，抒发对忠良遭遇的感慨。,赶路,田子春改扮成道家模样，不分昼夜赶往长安，感叹汗马功劳无存、忠良无下场。,铺垫,1,田子春,忠义；奔波救难,引子,无转折，为后续行动做铺垫。,田子春,5,0,1,0.0,0.0833,0.0833,2,2,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,01000000,1000000,《戏考》,《戏考》（1000000）,01004004,盗宗卷,pdf_01000000__01004004___a91ecdeeef__scene__003,3,【第三场】,51,51,56,陈平府邸及大街,夜晚,田子春犯夜被带入陈平府，二人对峙，陈平谎称宗卷已焚，田子春威胁三日交卷。,陈平设计诱捕田子春，田子春将计就计入府，二人言语交锋。,陈平通过卦象得知田子春前来盗卷，设计诱其犯夜并带入府中。田子春直言盗卷目的，陈平谎称宗卷已焚，田子春威胁限三日交出宗卷，陈平转而邀请张大人赴宴。,发展,4,陈平；田子春；二衙役,权谋；权力斗争；欺骗与试探,推进,田子春直接表明盗卷意图，陈平谎称宗卷已焚，冲突升级，田子春发出三日威胁。,陈平；院子；衙役甲；衙役乙；二衙役；田子春,72,70,1,11.6667,0.1667,11.8333,1,0,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,01000000,1000000,《戏考》,《戏考》（1000000）,01004004,盗宗卷,pdf_01000000__01004004___a91ecdeeef__scene__004,4,【第四场】,57,57,60,,,,命令,,过渡,0,,权谋；家国；亲情；情爱；离散,过渡,,,0,0,0,0.0,0.0,0.0,0,0,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,01000000,1000000,《戏考》,《戏考》（1000000）,01004004,盗宗卷,pdf_01000000__01004004___a91ecdeeef__scene__005,5,【第五场】,61,61,64,陈平相府、张苍府邸,夜静更深,张秀玉献出宗卷副本，化解全家危机,张苍从绝望到惊喜，决定反击,陈平设宴试探张苍，索要宗卷，张苍因宗卷被焚而惊慌，回家欲自尽，其女张秀玉献出所抄副本，张苍转忧为喜，决定与陈平理论。,冲突,4,陈平；张苍；张秀玉,忠义；智慧；悲情,推进,张秀玉献出宗卷副本，剧情从危机转向转机,陈平；张苍；家院；张夫人；张秀玉,76,70,6,17.5,1.5,19.0,0,0,
pdf_01000000__01004004___a91ecdeeef,盗宗卷,01000000,1000000,《戏考》,《戏考》（1000000）,01004004,盗宗卷,pdf_01000000__01004004___a91ecdeeef__scene__006,6,【第六场】,65,65,71,陈平府中,离乱年间,张苍献出真宗卷，与陈平、田子春会面并达成内应协议,张苍与陈平互相戏弄后和解，田子春提出内应请求,张苍携真宗卷至陈平府，陈平先戏弄张苍，后张苍反戏陈平，二人和解。陈平引见田子春，三人共议内应之事。,发展,3,张苍；陈平；田子春,忠义；权谋；权力博弈,推进,张苍献出真宗卷，揭示宗卷为儿子誊写，化解危机，并引出田子春的内应计划,张苍；家院；陈平；田子春；张苍、陈平,101,99,1,14.1429,0.1429,14.2857,1,0,
pdf_01000000__01004006___13b2265b9d,辕门射戟,01000000,1000000,《戏考》,《戏考》（1000000）,01004006,辕门射戟,pdf_01000000__01004006___13b2265b9d__scene__000,0,序幕/前置内容,1,1,22,,,# 《辕门射戟》 （一名：《夺小沛》）,对峙,# 《辕门射戟》 （一名：《夺小沛》）,铺垫,1,,权谋；战争；家国；喜剧,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01004006___13b2265b9d,辕门射戟,01000000,1000000,《戏考》,《戏考》（1000000）,01004006,辕门射戟,pdf_01000000__01004006___13b2265b9d__scene__001,1,【第一场】,23,23,40,纪灵军营,无明确时间,纪灵点将发兵，准备夺取小沛,发兵,纪灵奉袁术之命，率军夺取小沛以灭刘备，因顾虑吕布与刘备交好，已送礼疏通吕布，令其勿干涉。点将后发兵前往。,铺垫,2,纪灵；吴兰；雷同,征伐；权谋,引子,无转折，为后续冲突做铺垫,雷同；纪灵,8,3,0,0.1667,0.0,0.1667,2,3,
pdf_01000000__01004006___13b2265b9d,辕门射戟,01000000,1000000,《戏考》,《戏考》（1000000）,01004006,辕门射戟,pdf_01000000__01004006___13b2265b9d__scene__002,2,【第二场】,41,41,50,徐州吕布帐中,白日,吕布收到纪灵厚礼与刘备求援书信，决定调解两家冲突。,修书邀请,吕布收到纪灵和刘备的礼物与书信，得知纪灵欲攻小沛，刘备求援。吕布决定修书邀请双方前来，为其解围。,发展,3,吕布；旗牌；下书人；中军,权谋；调解；战争,推进,吕布从被动收礼转向主动调解，决定邀请双方前来，为后续射戟解围埋下伏笔。,吕布；旗牌；中军；下书人,26,24,0,2.4,0.0,2.4,2,0,
pdf_01000000__01004006___13b2265b9d,辕门射戟,01000000,1000000,《戏考》,《戏考》（1000000）,01004006,辕门射戟,pdf_01000000__01004006___13b2265b9d__scene__003,3,【第三场】,51,51,62,小沛城,白天,刘备接获吕布书信，决定赴徐州与纪灵和解,商议与决策,刘备得知纪灵来犯，与关羽、张飞商议对策。张飞欲战，刘备劝阻。吕布来信请刘备赴会解围，张飞不愿前往，关羽激将，最终三人决定同去徐州。,发展,3,刘备；关羽；张飞,忠义；战争；外交斡旋,推进,吕布来信成为转折点，将冲突从直接对抗转向外交斡旋,刘备；报子；四龙套；关羽；张飞；旗牌,53,48,3,4.0,0.25,4.25,1,1,
pdf_01000000__01004006___13b2265b9d,辕门射戟,01000000,1000000,《戏考》,《戏考》（1000000）,01004006,辕门射戟,pdf_01000000__01004006___13b2265b9d__scene__004,4,【第四场】,63,63,131,辕门内吕布帐中,白天,吕布设宴，邀刘备与纪灵会面，准备调解两家争端。,吕布强留纪灵并安排宴席,刘备、关羽、张飞赴吕布之约，张飞与吕布冲突不断，纪灵到后欲走，吕布强留并安排宴席，准备为刘、纪两家解围。,发展,4,吕布；刘备；张飞；纪灵,调解；冲突；权威；结盟,推进,纪灵欲走被吕布强留，冲突从张飞与吕布的口角转向吕布主导的调解局面。,关羽；张飞；刘备；中军；吕布；报子；纪灵；龙套；刘备、关羽,148,130,8,1.8841,0.1159,2.0,8,2,
pdf_01000000__01004007___a24f152422,取荥阳,01000000,1000000,《戏考》,《戏考》（1000000）,01004007,取荥阳,pdf_01000000__01004007___a24f152422__scene__000,0,序幕/前置内容,1,1,26,,,# 《取荥阳》；# （一名：《楚汉争》；一名：《纪信替主》）,命令,# 《取荥阳》；# （一名：《楚汉争》；一名：《纪信替主》）,铺垫,0,,忠义；权谋；战争；亲情；离散,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01004007___a24f152422,取荥阳,01000000,1000000,《戏考》,《戏考》（1000000）,01004007,取荥阳,pdf_01000000__01004007___a24f152422__scene__001,1,【第一场】,27,27,100,荥阳城楼及城下,楚汉相争时期，韩信北伐燕赵之际,项羽围城，刘邦与项羽城楼对峙，张良献诈降计,对峙与献策,项羽围困荥阳，刘邦登城与项羽对骂，互揭旧怨。张良献计，拟寻忠义之士诈降，助刘邦脱困。,冲突,4,刘邦；项羽；张良；陈平,家国；楚汉争霸；忠义,推进,张良提出诈降计，为后续突围埋下伏笔,张良；陈平；刘邦；探子；启大王；项羽,60,23,15,0.3108,0.2027,0.5135,5,17,
pdf_01000000__01004007___a24f152422,取荥阳,01000000,1000000,《戏考》,《戏考》（1000000）,01004007,取荥阳,pdf_01000000__01004007___a24f152422__scene__002,2,【第二场】,101,101,124,馆驿,明日,张良命童儿邀集文武明日赴宴共议军机,命令,张良为解荥阳之围，命童儿邀集文武明日赴宴共议军机，并准备悬挂田夫舍身救主图以激励众人。,铺垫,2,张良；童儿,忠义；权谋；疾病与死亡,铺垫,张良决定设宴并悬图激励文武，为后续计策实施铺垫,张良；童儿,11,6,0,0.25,0.0,0.25,5,0,
pdf_01000000__01004007___a24f152422,取荥阳,01000000,1000000,《戏考》,《戏考》（1000000）,01004007,取荥阳,pdf_01000000__01004007___a24f152422__scene__003,3,【第三场】,125,125,141,馆驿及刘邦营帐,黄昏前,纪信决定替主赴难，刘邦忍痛应允并安排诈降,纪信请命替主，刘邦赐衣帽并托付后事,张良以车夫替主故事激励众将，纪信愿假扮刘邦赴难。刘邦不忍，纪信以死相逼，最终刘邦同意，安排诈降计策。,高潮,5,张良；纪信；刘邦；陈平；随何,忠义；牺牲；忠义；权谋,高潮,纪信以拔剑自刎相逼，迫使刘邦接受替身计划，冲突达到顶点并转向行动,曹参；周勃；纪信；随何；张良；张良曹参、周勃、纪信、随何张良；曹参、周勃、纪信、随何张良；曹参、周勃、随何纪信曹参、周勃、纪信、随何张良曹参、周勃、纪信、随何张良；随何张良；曹参、周勃、隋何；曹参、周勃、随何；刘邦；陈平；纪信、刘邦；刘邦、纪信,104,79,24,4.6471,1.4118,6.0588,1,0,
pdf_01000000__01004008___27d1eda64f,大保国,01000000,1000000,《戏考》,《戏考》（1000000）,01004008,大保国,pdf_01000000__01004008___27d1eda64f__scene__000,0,序幕/前置内容,1,1,1,,,# 《大保国》 （一名：《忠心保国》）,命令,# 《大保国》 （一名：《忠心保国》）,铺垫,0,,忠义；权谋；战争；家国；亲情；离散,引子,,,1,0,0,0.0,0.0,0.0,0,1,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,pdf_01000000__01004009___abe4e0ff20__scene__000,0,序幕/前置内容,1,1,22,,,# 《忠孝全》；# （一名：《斩秦洪》；一名：《金鳌岛》）,命令,# 《忠孝全》；# （一名：《斩秦洪》；一名：《金鳌岛》）,铺垫,0,,忠义；战争；家国；亲情；公案；情爱；离散,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,pdf_01000000__01004009___abe4e0ff20__scene__001,1,【第一场】,23,23,26,军营,白天,王振招兵，秦季龙和安太先后投军,投军与考核,王振在营中招兵，秦季龙投军并展示武艺，被派去探查金鳌；安太投军时因吃饭、拉屎闹出笑话，最终被王振接纳。,铺垫,2,王振；秦季龙；安太；中军,忠义；忠义；权臣专权,铺垫,秦季龙被派去探查金鳌，为后续冲突埋下伏笔,王振；中军；秦季龙；安太；众人,123,123,0,30.75,0.0,30.75,0,0,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,pdf_01000000__01004009___abe4e0ff20__scene__002,2,【第二场】,27,27,74,战场,无明确时间,秦季龙擒获金鳌，金鳌投降,战斗与投降,金鳌自立为王，欲夺中原江山。秦季龙讨战，阵前交锋后擒获金鳌，金鳌投降，取下紫金冠为降表。,高潮,4,金鳌；秦季龙,忠义；征服与投降；战争,高潮,金鳌从对抗转为投降，冲突解决,金鳌；报子；秦季龙,24,14,1,0.2917,0.0208,0.3125,9,0,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,pdf_01000000__01004009___abe4e0ff20__scene__003,3,【第三场】,75,75,120,军营,点卯时分,王振催粮，福建三卯未到，命中军追赶；秦洪解粮求见。,催粮与点卯,秦季龙战胜金鳌归顺，王振封其为后营都府。王振催粮，福建三卯未到，命中军追赶。秦洪解粮至军营求见。,发展,3,王振；秦季龙；中军；秦洪,忠义；战争；权力；功过,推进,福建粮草迟到引发王振下令追赶，秦洪突然出现，形成潜在冲突。,王振；秦季龙；中军；四龙套；众人；秦洪,65,62,0,1.3478,0.0,1.3478,3,0,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,pdf_01000000__01004009___abe4e0ff20__scene__004,4,【第四场】,121,121,162,营帐至法场途中,未明确,秦季龙受命监斩福建运粮官，心生疑虑，前往法场。,受命与怀疑,秦季龙奉千岁之命监斩福建运粮官，怀疑被斩者可能是其父，决定前往法场确认。,发展,3,秦季龙；中军,忠义；使命,推进,秦季龙从接受命令到产生怀疑，决定前往法场，为后续冲突埋下伏笔。,中军；秦季龙,20,6,0,0.1429,0.0,0.1429,4,10,
pdf_01000000__01004009___abe4e0ff20,忠孝全,01000000,1000000,《戏考》,《戏考》（1000000）,01004009,忠孝全,pdf_01000000__01004009___abe4e0ff20__scene__005,5,【第五场】,163,163,169,法场,行刑时刻,秦季龙法场认父并替父受绑，王振奏请圣旨赦免秦洪并封赏秦季龙,认父与救赎,秦季龙监斩时发现死囚竟是养父秦洪，松绑后替父受绑，王振得知后赦免秦洪，并因秦季龙忠孝双全奏请圣旨封其为忠孝王。,高潮,5,秦季龙；秦洪；王振,忠义；救赎；情爱；权力,反转,秦季龙发现死囚是养父秦洪，从监斩官转为救子，剧情由悲转喜,秦洪；秦季龙；刀斧手；王振,72,72,0,10.2857,0.0,10.2857,0,0,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,pdf_01000000__01004010___47767989be__scene__000,0,序幕/前置内容,1,1,22,,,# 《双投唐》；# （一名：《双带箭》；一名：《断密涧》）,命令,# 《双投唐》；# （一名：《双带箭》；一名：《断密涧》）,铺垫,0,,忠义；战争；亲情；离散,引子,,,2,0,0,0.0,0.0,0.0,0,2,
pdf_01000000__01004010___47767989be,双投唐,01000000,1000000,《戏考》,《戏考》（1000000）,01004010,双投唐,pdf_01000000__01004010___47767989be__scene__001,1,【第一场】,23,23,30,,,王伯党与四白龙套上场后下场,上场下场,王伯党与四白龙套上场后随即下场，本场为过场戏，无实质剧情推进。,铺垫,1,王伯党,战争；情爱；离散,过渡,无,,2,0,0,0.0,0.0,0.0,2,0,
